time_us,state,temperature_chip_celsius,deployment_percent,pressure_mb,altitude,altitude_filt,velocity_filt,temperature_alt_celsius,mid_imu_ax,mid_imu_ay,mid_imu_az,mid_imu_gx,mid_imu_gy,mid_imu_gz,mag_x,mag_y,mag_z,high_g_x,high_g_y,high_g_z,drag_force,apogee_prediction,desired_drag_force
3751142636,RECOVERY,22.46,0,916.64,837.20,-4.44,-0.45,25.91,0.76,0.65,-0.06,319.39,319.63,319.39,-2510,6005,1734,0.68,-0.63,-0.29,125.84,-4.46,-20548.96,
3751112636,RECOVERY,22.46,0,916.83,835.40,-4.47,-0.47,25.91,0.76,0.65,-0.06,319.63,319.63,319.51,-2510,6005,1734,0.83,-0.59,-0.20,125.88,-4.48,-20549.41,
3751162636,RECOVERY,22.46,0,916.80,835.70,-4.49,-0.49,25.90,0.76,0.65,-0.06,319.27,319.63,319.63,-2510,6005,1734,0.78,-0.73,-0.24,125.81,-4.44,-20548.08,
3751172636,RECOVERY,21.99,0,916.64,837.20,-4.53,-0.53,25.91,0.76,0.65,-0.06,319.51,319.63,319.63,-2510,6005,1734,0.78,-0.63,-0.20,125.89,-4.48,-20549.41,
3751182636,RECOVERY,22.46,0,916.83,835.40,-4.53,-0.53,25.91,0.76,0.65,-0.06,319.51,319.63,319.63,-2510,6005,1734,0.78,-0.63,-0.54,125.89,-4.48,-20549.41,
3751152636,RECOVERY,22.46,0,916.64,837.20,-4.49,-0.49,25.91,0.76,0.65,-0.06,319.63,319.63,319.63,-2510,6005,1734,0.83,-0.73,-0.24,125.81,-4.44,-20548.08,
3751202636,RECOVERY,22.46,0,916.64,837.20,-4.57,-0.57,25.91,0.76,0.65,-0.06,319.51,319.63,319.51,-2510,6005,1734,0.83,-0.63,-0.44,125.96,-4.52,-20550.74,
3751212636,RECOVERY,21.99,0,916.83,835.40,-4.61,-0.61,25.91,0.76,0.65,-0.06,319.76,319.51,319.63,-2510,6005,1734,0.68,-0.49,-0.24,126.03,-4.56,-20552.05,
3751222636,RECOVERY,22.46,0,916.83,835.40,-4.61,-0.61,25.91,0.76,0.65,-0.06,319.51,319.63,319.63,-2510,6005,1734,0.83,-0.59,-0.39,126.03,-4.56,-20552.05,
3751192636,RECOVERY,22.46,0,916.64,837.20,-4.57,-0.57,25.91,0.76,0.65,-0.06,319.39,319.51,319.51,-2510,6005,1734,0.73,-0.63,-0.24,125.96,-4.52,-20550.74,
3751242636,RECOVERY,21.99,0,916.64,837.20,-4.59,-0.59,25.91,0.76,0.65,-0.06,319.63,319.51,319.51,-2510,6005,1734,0.63,-0.63,-0.49,126.10,-4.60,-20552.95,
3751252636,RECOVERY,22.46,0,916.64,837.20,-4.56,-0.57,25.91,0.76,0.65,-0.06,319.39,319.76,319.63,-2510,6005,1734,0.73,-0.54,-0.20,126.06,-4.57,-20552.49,
3751262636,RECOVERY,22.46,0,916.64,837.20,-4.56,-0.57,25.91,0.76,0.65,-0.06,319.63,319.76,319.63,-2510,6005,1734,0.83,-0.49,-0.34,126.06,-4.57,-20552.49,
3751232636,RECOVERY,21.99,0,916.83,835.40,-4.59,-0.59,25.91,0.76,0.65,-0.06,319.39,319.63,319.51,-2510,6005,1734,0.83,-0.54,-0.29,126.10,-4.60,-20552.95,
3751282636,RECOVERY,22.46,0,916.64,837.20,-4.60,-0.60,25.91,0.76,0.65,-0.06,319.63,319.63,319.63,-2510,6005,1734,0.68,-0.63,-0.15,126.02,-4.55,-20551.61,
3751292636,RECOVERY,22.46,0,916.64,837.20,-4.52,-0.52,25.91,0.76,0.65,-0.06,319.39,319.63,319.51,-2510,6005,1734,0.73,-0.63,-0.39,126.09,-4.59,-20552.95,
3751302636,RECOVERY,22.46,0,916.64,837.20,-4.52,-0.52,25.91,0.76,0.65,-0.06,319.51,319.76,319.63,-2510,6005,1734,0.73,-0.68,-0.20,126.09,-4.59,-20552.95,
3751272636,RECOVERY,22.46,0,916.44,839.00,-4.60,-0.60,25.91,0.76,0.65,-0.06,319.51,319.63,319.51,-2510,6005,1734,0.83,-0.63,-0.44,126.02,-4.55,-20551.61,
3751322636,RECOVERY,22.46,0,916.64,837.20,-4.56,-0.56,25.91,0.76,0.65,-0.06,319.76,319.63,319.51,-2510,6005,1734,0.78,-0.49,-0.15,125.95,-4.50,-20550.29,
3751332636,RECOVERY,22.46,0,916.83,835.40,-4.53,-0.54,25.91,0.76,0.65,-0.06,319.63,319.63,319.51,-2510,6005,1734,0.73,-0.63,-0.34,126.02,-4.54,-20551.61,
3751342636,RECOVERY,21.99,0,916.64,837.20,-4.53,-0.54,25.91,0.76,0.65,-0.06,319.39,319.76,319.63,-2510,6005,1734,0.83,-0.73,-0.24,126.02,-4.54,-20551.61,
3751312636,RECOVERY,22.46,0,916.44,839.00,-4.56,-0.56,25.91,0.76,0.65,-0.06,319.39,319.63,319.63,-2510,6005,1734,0.73,-0.54,-0.44,125.95,-4.50,-20550.29,
3751362636,RECOVERY,22.46,0,916.83,835.40,-4.58,-0.58,25.91,0.76,0.65,-0.06,319.51,319.63,319.63,-2510,6005,1734,0.78,-0.63,-0.20,125.98,-4.52,-20550.74,
3751372636,RECOVERY,22.46,0,916.64,837.20,-4.69,-0.69,25.91,0.76,0.65,-0.06,319.51,319.63,319.51,-2510,6005,1734,0.73,-0.63,-0.34,126.05,-4.56,-20552.05,
3751382636,RECOVERY,22.46,0,916.64,837.20,-4.69,-0.69,25.91,0.76,0.65,-0.06,319.51,319.63,319.63,-2510,6005,1734,0.83,-0.73,-0.20,126.05,-4.56,-20552.05,
3751352636,RECOVERY,22.46,0,916.83,835.40,-4.58,-0.58,25.91,0.76,0.65,-0.06,319.51,319.51,319.51,-2510,6005,1734,0.78,-0.63,-0.34,125.98,-4.52,-20550.74,
3751402636,RECOVERY,22.46,0,916.83,835.40,-4.66,-0.66,25.91,0.76,0.65,-0.06,319.51,319.63,319.51,-2510,6005,1734,0.88,-0.59,-0.44,126.24,-4.67,-20555.14,
3751412636,RECOVERY,22.46,0,916.83,835.40,-4.57,-0.58,25.91,0.76,0.65,-0.06,319.63,319.51,319.63,-2510,6005,1734,0.78,-0.68,-0.15,126.20,-4.65,-20554.70,
3751422636,RECOVERY,22.46,0,916.64,837.20,-4.57,-0.58,25.91,0.76,0.65,-0.06,319.51,319.76,319.51,-2510,6005,1734,0.68,-0.54,-0.15,126.20,-4.65,-20554.70,
3751392636,RECOVERY,22.46,0,916.67,836.90,-4.66,-0.66,25.93,0.76,0.65,-0.06,319.39,319.63,319.51,-2510,6005,1734,0.78,-0.59,-0.20,126.24,-4.67,-20555.14,
3751442636,RECOVERY,22.46,0,916.64,837.20,-4.55,-0.56,25.91,0.76,0.65,-0.06,319.39,319.63,319.51,-2510,6005,1734,0.78,-0.54,-0.39,126.05,-4.56,-20552.05,
3751452636,RECOVERY,22.46,0,916.64,837.20,-4.54,-0.55,25.91,0.76,0.65,-0.06,319.63,319.63,319.63,-2510,6005,1734,0.73,-0.54,-0.29,126.01,-4.54,-20551.16,
3751462636,RECOVERY,22.46,0,916.64,837.20,-4.54,-0.55,25.91,0.76,0.65,-0.06,319.76,319.63,319.63,-2510,6005,1734,0.78,-0.63,-0.20,126.01,-4.54,-20551.16,
3751432636,RECOVERY,21.99,0,916.83,835.40,-4.55,-0.56,25.91,0.76,0.65,-0.06,319.63,319.63,319.51,-2510,6005,1734,0.78,-0.68,-0.49,126.05,-4.56,-20552.05,
3751482636,RECOVERY,22.46,0,916.87,835.10,-4.51,-0.53,25.93,0.76,0.65,-0.06,319.39,319.76,319.63,-2510,6005,1734,0.83,-0.63,-0.44,125.99,-4.52,-20550.74,
3751492636,RECOVERY,22.46,0,916.64,837.20,-4.56,-0.57,25.91,0.76,0.65,-0.06,319.51,319.63,319.51,-2510,6005,1734,0.73,-0.78,-0.44,125.95,-4.50,-20550.29,
3751502636,RECOVERY,21.99,0,916.67,836.90,-4.56,-0.57,25.93,0.76,0.65,-0.06,319.39,319.63,319.63,-2510,6005,1734,0.78,-0.59,-0.29,125.95,-4.50,-20550.29,
3751472636,RECOVERY,22.46,0,916.83,835.40,-4.51,-0.53,25.91,0.76,0.65,-0.06,319.39,319.63,319.63,-2510,6005,1734,0.93,-0.63,-0.29,125.99,-4.52,-20550.74,
3751522636,RECOVERY,22.46,0,916.83,835.40,-4.53,-0.55,25.91,0.76,0.65,-0.06,319.63,319.51,319.63,-2510,6005,1734,0.78,-0.54,-0.34,126.03,-4.54,-20551.61,
3751532636,RECOVERY,22.46,0,916.64,837.20,-4.45,-0.47,25.91,0.76,0.65,-0.06,319.51,319.51,319.51,-2510,6005,1734,0.63,-0.59,-0.34,125.99,-4.52,-20550.74,
3751542636,RECOVERY,22.46,0,916.87,835.10,-4.45,-0.47,25.93,0.76,0.65,-0.06,319.51,319.76,319.51,-2510,6005,1734,0.83,-0.63,-0.34,125.99,-4.52,-20550.74,
3751512636,RECOVERY,22.46,0,917.03,833.60,-4.53,-0.55,25.91,0.76,0.65,-0.06,319.27,319.63,319.51,-2510,6005,1734,0.78,-0.68,-0.15,126.03,-4.54,-20551.61,
3751562636,RECOVERY,22.46,0,916.64,837.20,-4.44,-0.46,25.91,0.76,0.65,-0.06,319.63,319.51,319.63,-2510,6005,1734,0.83,-0.63,-0.29,125.85,-4.44,-20548.08,
3751572636,RECOVERY,22.46,0,916.87,835.10,-4.48,-0.51,25.93,0.76,0.65,-0.06,319.51,319.63,319.51,-2510,6005,1734,0.88,-0.63,-0.15,125.84,-4.43,-20548.08,
3751582636,RECOVERY,22.46,0,916.87,835.10,-4.48,-0.51,25.93,0.76,0.65,-0.06,319.51,319.63,319.63,-2510,6005,1734,0.78,-0.68,-0.44,125.84,-4.43,-20548.08,
3751552636,RECOVERY,22.46,0,916.67,836.90,-4.44,-0.46,25.93,0.76,0.65,-0.06,319.51,319.51,319.51,-2510,6005,1734,0.78,-0.49,-0.44,125.85,-4.44,-20548.08,
3751602636,RECOVERY,22.46,0,916.67,836.90,-4.52,-0.55,25.93,0.76,0.65,-0.06,319.63,319.63,319.51,-2510,6005,1734,0.78,-0.63,-0.44,125.91,-4.47,-20549.41,
3751612636,RECOVERY,22.46,0,916.44,839.00,-4.50,-0.53,25.91,0.76,0.65,-0.06,319.39,319.63,319.63,-2510,6005,1734,0.73,-0.63,-0.34,125.99,-4.51,-20550.29,
3751622636,RECOVERY,22.46,0,916.44,839.00,-4.50,-0.53,25.91,0.76,0.65,-0.06,319.51,319.76,319.51,-2510,6005,1734,0.83,-0.59,-0.44,125.99,-4.51,-20550.29,
3751592636,RECOVERY,22.46,0,916.64,837.20,-4.52,-0.55,25.91,0.76,0.65,-0.06,319.51,319.63,319.51,-2510,6005,1734,0.73,-0.63,-0.24,125.91,-4.47,-20549.41,
3751642636,RECOVERY,22.46,0,916.87,835.10,-4.55,-0.58,25.93,0.76,0.65,-0.06,319.39,319.63,319.51,-2510,6005,1734,0.73,-0.63,-0.39,125.95,-4.49,-20549.85,
3751652636,RECOVERY,21.99,0,916.64,837.20,-4.48,-0.51,25.91,0.76,0.65,-0.06,319.51,319.51,319.51,-2510,6005,1734,0.73,-0.63,-0.24,126.04,-4.54,-20551.16,
3751662636,RECOVERY,22.46,0,916.83,835.40,-4.48,-0.51,25.91,0.76,0.65,-0.06,319.76,319.63,319.51,-2510,6005,1734,0.83,-0.54,-0.24,126.04,-4.54,-20551.16,
3751632636,RECOVERY,21.99,0,916.44,839.00,-4.55,-0.58,25.91,0.76,0.65,-0.06,319.39,319.51,319.51,-2510,6005,1734,0.83,-0.63,-0.15,125.95,-4.49,-20549.85,
3751682636,RECOVERY,22.46,0,916.67,836.90,-4.47,-0.50,25.93,0.76,0.65,-0.06,319.63,319.51,319.51,-2510,6005,1734,0.73,-0.49,-0.34,125.92,-4.47,-20549.41,
3751692636,RECOVERY,22.46,0,916.64,837.20,-4.46,-0.50,25.91,0.76,0.65,-0.06,319.39,319.63,319.63,-2510,6005,1734,0.78,-0.49,-0.29,125.91,-4.46,-20548.96,
3751702636,RECOVERY,22.46,0,916.67,836.90,-4.46,-0.50,25.93,0.76,0.65,-0.06,319.63,319.63,319.51,-2510,6005,1734,0.73,-0.68,-0.34,125.91,-4.46,-20548.96,
3751672636,RECOVERY,22.46,0,916.48,838.60,-4.47,-0.50,25.93,0.76,0.65,-0.06,319.76,319.51,319.63,-2510,6005,1734,0.78,-0.68,-0.34,125.92,-4.47,-20549.41,
3751722636,RECOVERY,22.46,0,916.87,835.10,-4.39,-0.43,25.93,0.76,0.65,-0.06,319.63,319.63,319.63,-2510,6005,1734,0.78,-0.63,-0.39,125.89,-4.45,-20548.52,
3751732636,RECOVERY,21.99,0,916.48,838.60,-4.38,-0.43,25.93,0.76,0.65,-0.06,319.39,319.63,319.51,-2510,6005,1734,0.73,-0.59,-0.29,125.78,-4.38,-20546.33,
3751742636,RECOVERY,22.46,0,916.64,837.20,-4.38,-0.43,25.91,0.76,0.65,-0.06,319.51,319.76,319.63,-2510,6005,1734,0.73,-0.68,-0.29,125.78,-4.38,-20546.33,
3751712636,RECOVERY,21.99,0,916.44,839.00,-4.39,-0.43,25.91,0.76,0.65,-0.06,319.51,319.63,319.51,-2510,6005,1734,0.68,-0.73,-0.20,125.89,-4.45,-20548.52,
3751762636,RECOVERY,22.46,0,917.06,833.40,-4.37,-0.42,25.93,0.76,0.65,-0.06,319.63,319.63,319.63,-2510,6005,1734,0.68,-0.59,-0.10,125.77,-4.37,-20546.33,
3751772636,RECOVERY,22.46,0,916.48,838.60,-4.42,-0.48,25.93,0.76,0.65,-0.06,319.27,319.63,319.51,-2510,6005,1734,0.68,-0.59,-0.29,125.76,-4.36,-20545.88,
3751782636,RECOVERY,22.46,0,916.87,835.10,-4.42,-0.48,25.93,0.76,0.65,-0.06,319.63,319.63,319.51,-2510,6005,1734,0.93,-0.78,-0.54,125.76,-4.36,-20545.88,
3751752636,RECOVERY,22.46,0,916.83,835.40,-4.37,-0.42,25.91,0.76,0.65,-0.06,319.51,319.63,319.51,-2510,6005,1734,0.78,-0.54,-0.29,125.77,-4.37,-20546.33,
3751802636,RECOVERY,21.99,0,916.67,836.90,-4.42,-0.47,25.93,0.76,0.65,-0.06,319.39,319.51,319.51,-2510,6005,1734,0.83,-0.73,-0.39,125.86,-4.42,-20547.64,
3751812636,RECOVERY,21.52,0,916.87,835.10,-4.41,-0.47,25.93,0.76,0.65,-0.06,319.63,319.63,319.63,-2510,6005,1734,0.78,-0.63,-0.29,125.85,-4.41,-20547.20,
3751822636,RECOVERY,22.46,0,916.67,836.90,-4.41,-0.47,25.93,0.76,0.65,-0.06,319.51,319.63,319.51,-2510,6005,1734,0.88,-0.73,-0.59,125.85,-4.41,-20547.20,
3751792636,RECOVERY,22.46,0,916.44,839.00,-4.42,-0.47,25.91,0.76,0.65,-0.06,319.39,319.63,319.76,-2510,6005,1734,0.73,-0.54,-0.15,125.86,-4.42,-20547.64,
3751842636,RECOVERY,22.46,0,917.06,833.40,-4.40,-0.46,25.93,0.76,0.65,-0.06,319.39,319.51,319.51,-2509,6002,1734,0.73,-0.63,-0.15,125.84,-4.40,-20547.20,
3751852636,RECOVERY,22.46,0,916.48,838.60,-4.39,-0.45,25.93,0.76,0.65,-0.05,319.51,319.51,319.63,-2509,6002,1734,0.83,-0.63,-0.34,125.83,-4.39,-20546.77,
3751862636,RECOVERY,21.99,0,916.48,838.60,-4.39,-0.45,25.93,0.76,0.65,-0.06,319.51,319.63,319.63,-2509,6002,1734,0.73,-0.63,-0.34,125.83,-4.39,-20546.77,
3751832636,RECOVERY,22.46,0,916.67,836.90,-4.40,-0.46,25.93,0.76,0.65,-0.06,319.63,319.63,319.63,-2509,6002,1734,0.68,-0.59,-0.34,125.84,-4.40,-20547.20,
3751882636,RECOVERY,21.99,0,916.67,836.90,-4.38,-0.45,25.93,0.76,0.65,-0.06,319.51,319.51,319.63,-2509,6002,1734,0.88,-0.68,-0.24,125.82,-4.38,-20546.77,
3751892636,RECOVERY,22.46,0,916.67,836.90,-4.37,-0.45,25.93,0.76,0.65,-0.06,319.39,319.63,319.51,-2509,6002,1734,0.78,-0.68,-0.34,125.81,-4.37,-20546.33,
3751902636,RECOVERY,22.46,0,916.64,837.20,-4.37,-0.45,25.91,0.76,0.65,-0.06,319.51,319.63,319.51,-2509,6002,1734,0.83,-0.73,-0.29,125.81,-4.37,-20546.33,
3751872636,RECOVERY,22.46,0,916.67,836.90,-4.38,-0.45,25.93,0.76,0.65,-0.06,319.51,319.51,319.63,-2509,6002,1734,0.73,-0.59,-0.39,125.82,-4.38,-20546.77,
3751922636,RECOVERY,22.46,0,916.67,836.90,-4.36,-0.44,25.93,0.76,0.65,-0.06,319.39,319.63,319.51,-2509,6002,1734,0.88,-0.63,-0.34,125.80,-4.36,-20545.88,
3751932636,RECOVERY,22.46,0,916.64,837.20,-4.42,-0.50,25.91,0.76,0.65,-0.06,319.51,319.63,319.63,-2509,6002,1734,0.78,-0.63,-0.34,125.80,-4.36,-20545.88,
3751942636,RECOVERY,22.46,0,916.67,836.90,-4.42,-0.50,25.93,0.76,0.65,-0.06,319.63,319.63,319.51,-2509,6002,1734,0.78,-0.68,-0.39,125.80,-4.36,-20545.88,
3751912636,RECOVERY,22.46,0,916.48,838.60,-4.36,-0.44,25.93,0.76,0.65,-0.06,319.51,319.63,319.63,-2509,6002,1734,0.73,-0.73,-0.24,125.80,-4.36,-20545.88,
3751962636,RECOVERY,21.52,0,916.67,836.90,-4.35,-0.43,25.93,0.76,0.65,-0.06,319.76,319.63,319.63,-2509,6002,1734,0.73,-0.73,-0.24,125.90,-4.41,-20547.64,
3751972636,RECOVERY,22.46,0,916.48,838.60,-4.34,-0.43,25.93,0.76,0.65,-0.06,319.63,319.51,319.63,-2509,6002,1734,0.88,-0.63,-0.39,125.78,-4.34,-20545.44,
3751982636,RECOVERY,21.99,0,916.67,836.90,-4.34,-0.43,25.93,0.76,0.65,-0.06,319.51,319.63,319.63,-2509,6002,1734,0.59,-0.54,-0.29,125.78,-4.34,-20545.44,
3751952636,RECOVERY,22.46,0,916.44,839.00,-4.35,-0.43,25.91,0.76,0.65,-0.06,319.51,319.63,319.51,-2509,6002,1734,0.88,-0.63,-0.29,125.90,-4.41,-20547.64,
3752002636,RECOVERY,22.46,0,916.87,835.10,-4.33,-0.43,25.93,0.76,0.65,-0.06,319.51,319.63,319.63,-2509,6002,1734,0.93,-0.88,-0.10,125.78,-4.33,-20545.44,
3752012636,RECOVERY,22.46,0,916.67,836.90,-4.33,-0.42,25.93,0.76,0.65,-0.06,319.51,319.76,319.51,-2509,6002,1734,0.83,-0.83,-0.44,125.77,-4.33,-20545.00,
3752022636,RECOVERY,22.46,0,916.67,836.90,-4.33,-0.42,25.93,0.76,0.65,-0.06,319.63,319.63,319.51,-2509,6002,1734,0.73,-0.63,-0.39,125.77,-4.33,-20545.00,
3751992636,RECOVERY,22.46,0,916.44,839.00,-4.33,-0.43,25.91,0.76,0.65,-0.06,319.39,319.51,319.63,-2509,6002,1734,0.68,-0.59,-0.39,125.78,-4.33,-20545.44,
3752042636,RECOVERY,22.46,0,916.90,834.80,-4.26,-0.36,25.95,0.76,0.65,-0.06,319.51,319.63,319.63,-2509,6002,1734,0.73,-0.59,-0.44,125.77,-4.32,-20545.00,
3752052636,RECOVERY,22.46,0,916.87,835.10,-4.32,-0.42,25.93,0.76,0.65,-0.06,319.63,319.63,319.63,-2509,6002,1734,0.73,-0.68,-0.24,125.66,-4.25,-20542.79,
3752062636,RECOVERY,21.99,0,916.67,836.90,-4.32,-0.42,25.93,0.76,0.65,-0.06,319.63,319.76,319.51,-2509,6002,1734,0.73,-0.59,-0.29,125.66,-4.25,-20542.79,
3752032636,RECOVERY,21.99,0,916.67,836.90,-4.26,-0.36,25.93,0.76,0.65,-0.06,319.51,319.63,319.51,-2509,6002,1734,0.78,-0.68,-0.39,125.77,-4.32,-20545.00,
3752082636,RECOVERY,22.46,0,916.67,836.90,-4.38,-0.48,25.93,0.76,0.65,-0.06,319.51,319.76,319.51,-2509,6002,1734,0.88,-0.68,-0.20,125.76,-4.31,-20544.55,
3752092636,RECOVERY,22.46,0,916.67,836.90,-4.37,-0.48,25.93,0.76,0.65,-0.06,319.51,319.63,319.51,-2509,6002,1734,0.78,-0.59,-0.20,125.87,-4.37,-20546.33,
3752102636,RECOVERY,22.46,0,916.67,836.90,-4.37,-0.48,25.93,0.76,0.65,-0.06,319.51,319.63,319.51,-2509,6002,1734,0.88,-0.68,-0.20,125.87,-4.37,-20546.33,
3752072636,RECOVERY,22.46,0,916.67,836.90,-4.38,-0.48,25.93,0.76,0.65,-0.06,319.51,319.63,319.51,-2509,6002,1734,0.73,-0.54,-0.24,125.76,-4.31,-20544.55,
3752122636,RECOVERY,22.46,0,916.67,836.90,-4.36,-0.47,25.93,0.76,0.65,-0.06,319.51,319.51,319.51,-2509,6002,1734,0.73,-0.63,-0.34,125.86,-4.36,-20545.88,
3752132636,RECOVERY,22.46,0,916.87,835.10,-4.35,-0.47,25.93,0.76,0.65,-0.06,319.51,319.76,319.63,-2509,6002,1734,0.83,-0.78,-0.34,125.85,-4.35,-20545.88,
3752142636,RECOVERY,22.46,0,916.51,838.30,-4.35,-0.47,25.95,0.76,0.65,-0.06,319.63,319.63,319.63,-2509,6002,1734,0.78,-0.63,-0.29,125.85,-4.35,-20545.88,
3752112636,RECOVERY,22.46,0,916.67,836.90,-4.36,-0.47,25.93,0.76,0.65,-0.06,319.51,319.63,319.63,-2509,6002,1734,0.88,-0.73,-0.20,125.86,-4.36,-20545.88,
3752162636,RECOVERY,22.46,0,916.67,836.90,-4.41,-0.52,25.93,0.76,0.65,-0.06,319.51,319.63,319.51,-2509,6002,1734,0.78,-0.78,-0.34,125.84,-4.34,-20545.44,
3752172636,RECOVERY,22.46,0,916.87,835.10,-4.40,-0.52,25.93,0.76,0.65,-0.06,319.51,319.51,319.51,-2509,6002,1734,0.83,-0.44,-0.24,125.94,-4.40,-20547.20,
3752182636,RECOVERY,22.46,0,916.67,836.90,-4.40,-0.52,25.93,0.76,0.65,-0.06,319.63,319.63,319.51,-2509,6002,1734,0.93,-0.73,-0.34,125.94,-4.40,-20547.20,
3752152636,RECOVERY,22.46,0,916.67,836.90,-4.41,-0.52,25.93,0.76,0.65,-0.06,319.51,319.63,319.51,-2509,6002,1734,0.78,-0.59,-0.29,125.84,-4.34,-20545.44,
3752202636,RECOVERY,22.46,0,916.67,836.90,-4.33,-0.45,25.93,0.76,0.65,-0.06,319.76,319.51,319.51,-2509,6002,1734,0.63,-0.78,-0.34,125.93,-4.39,-20547.20,
3752212636,RECOVERY,22.46,0,917.09,833.10,-4.27,-0.40,25.95,0.76,0.65,-0.06,319.63,319.76,319.63,-2509,6002,1734,0.83,-0.63,-0.39,125.82,-4.33,-20545.00,
3752222636,RECOVERY,22.46,0,916.67,836.90,-4.27,-0.40,25.93,0.76,0.65,-0.06,319.51,319.76,319.63,-2509,6002,1734,0.73,-0.63,-0.29,125.82,-4.33,-20545.00,
3752192636,RECOVERY,22.46,0,916.67,836.90,-4.33,-0.45,25.93,0.76,0.65,-0.06,319.63,319.63,319.51,-2509,6002,1734,0.83,-0.68,-0.24,125.93,-4.39,-20547.20,
3752242636,RECOVERY,22.46,0,916.67,836.90,-4.33,-0.45,25.93,0.76,0.65,-0.06,319.63,319.76,319.51,-2509,6002,1734,0.88,-0.78,-0.34,125.71,-4.26,-20543.23,
3752252636,RECOVERY,22.46,0,916.70,836.60,-4.32,-0.45,25.95,0.76,0.65,-0.06,319.39,319.63,319.76,-2509,6002,1734,0.78,-0.63,-0.24,125.82,-4.32,-20544.55,
3752262636,RECOVERY,22.46,0,916.70,836.60,-4.32,-0.45,25.95,0.76,0.65,-0.06,319.63,319.76,319.63,-2509,6002,1734,0.73,-0.59,-0.29,125.82,-4.32,-20544.55,
3752232636,RECOVERY,22.46,0,916.87,835.10,-4.33,-0.45,25.93,0.76,0.65,-0.06,319.51,319.76,319.63,-2509,6002,1734,0.78,-0.59,-0.10,125.71,-4.26,-20543.23,
3752282636,RECOVERY,22.46,0,916.90,834.80,-4.39,-0.52,25.95,0.76,0.65,-0.06,319.63,319.63,319.63,-2509,6002,1734,0.73,-0.49,-0.39,125.81,-4.31,-20544.55,
3752292636,RECOVERY,22.46,0,916.48,838.60,-4.32,-0.46,25.93,0.76,0.65,-0.06,319.63,319.63,319.39,-2509,6002,1734,0.83,-0.63,-0.20,125.93,-4.38,-20546.77,
3752302636,RECOVERY,22.46,0,916.70,836.60,-4.32,-0.46,25.95,0.76,0.65,-0.06,319.39,319.63,319.63,-2509,6002,1734,0.78,-0.63,-0.39,125.93,-4.38,-20546.77,
3752272636,RECOVERY,22.46,0,916.48,838.60,-4.39,-0.52,25.93,0.76,0.65,-0.06,319.51,319.51,319.51,-2509,6002,1734,0.78,-0.59,-0.49,125.81,-4.31,-20544.55,
3752322636,RECOVERY,21.99,0,916.70,836.60,-4.38,-0.51,25.95,0.76,0.65,-0.06,319.39,319.76,319.63,-2509,6002,1734,0.78,-0.63,-0.44,125.82,-4.31,-20544.55,
3752332636,RECOVERY,22.46,0,916.67,836.90,-4.38,-0.52,25.93,0.76,0.65,-0.06,319.51,319.63,319.63,-2509,6002,1734,0.83,-0.68,-0.39,125.93,-4.37,-20546.33,
3752342636,RECOVERY,22.46,0,916.70,836.60,-4.38,-0.52,25.95,0.76,0.65,-0.06,319.51,319.63,319.63,-2509,6002,1734,0.73,-0.78,-0.34,125.93,-4.37,-20546.33,
3752312636,RECOVERY,22.46,0,916.67,836.90,-4.38,-0.51,25.93,0.76,0.65,-0.06,319.39,319.63,319.63,-2509,6002,1734,0.78,-0.59,-0.24,125.82,-4.31,-20544.55,
3752362636,RECOVERY,22.46,0,916.67,836.90,-4.45,-0.58,25.93,0.76,0.65,-0.06,319.39,319.63,319.63,-2509,6002,1734,0.83,-0.63,-0.29,125.93,-4.37,-20546.33,
3752372636,RECOVERY,22.46,0,917.06,833.40,-4.38,-0.52,25.93,0.76,0.65,-0.06,319.63,319.63,319.51,-2509,6002,1734,0.88,-0.59,-0.49,126.05,-4.44,-20548.52,
3752382636,RECOVERY,22.46,0,916.70,836.60,-4.38,-0.52,25.95,0.76,0.65,-0.06,319.51,319.63,319.63,-2509,6002,1734,0.63,-0.44,-0.05,126.05,-4.44,-20548.52,
3752352636,RECOVERY,22.46,0,916.48,838.60,-4.45,-0.58,25.93,0.76,0.65,-0.06,319.51,319.63,319.51,-2509,6002,1734,0.93,-0.63,-0.29,125.93,-4.37,-20546.33,
3752402636,RECOVERY,22.46,0,916.70,836.60,-4.44,-0.57,25.95,0.76,0.65,-0.06,319.51,319.63,319.63,-2509,6002,1734,0.68,-0.49,-0.39,125.94,-4.37,-20546.33,
3752412636,RECOVERY,22.46,0,916.51,838.30,-4.38,-0.52,25.95,0.76,0.65,-0.06,319.39,319.63,319.51,-2509,6002,1734,0.68,-0.54,-0.29,126.04,-4.42,-20548.08,
3752422636,RECOVERY,22.46,0,916.51,838.30,-4.38,-0.52,25.95,0.76,0.65,-0.06,319.51,319.63,319.51,-2509,6002,1734,0.83,-0.68,-0.29,126.04,-4.42,-20548.08,
3752392636,RECOVERY,22.46,0,916.67,836.90,-4.44,-0.57,25.93,0.76,0.65,-0.06,319.51,319.63,319.63,-2509,6002,1734,0.73,-0.59,-0.39,125.94,-4.37,-20546.33,
3752442636,RECOVERY,22.46,0,916.67,836.90,-4.51,-0.64,25.93,0.76,0.65,-0.06,319.63,319.63,319.51,-2509,6002,1734,0.73,-0.54,-0.24,125.94,-4.37,-20546.33,
